model_id,stock_code,samples,mse,mae,rmse,mape,accuracy,precision,recall,f1,mcc
naive,000403.SZ,45,0.002011053751060924,0.03624405994002391,0.04484477395484254,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000408.SZ,45,0.000754869947550803,0.023888328454146728,0.02747489667952917,1.0,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000409.SZ,45,0.005521167550705996,0.043730911938473546,0.07430455942071117,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000410.SZ,45,0.0041455420588554824,0.044271423590059034,0.06438588400305988,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.0
naive,000413.SZ,45,0.0005913245605125152,0.018837259740879093,0.024317165963831294,0.8666666666666667,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000415.SZ,45,0.000560401846928566,0.019521118793636515,0.023672808175807237,0.8666666666666667,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000422.SZ,45,0.0009617965092725957,0.024661966941008934,0.031012844262863017,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000430.SZ,45,0.0019577319627006994,0.03577249050916479,0.0442462649576289,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000488.SZ,45,0.0004811596465753088,0.018572371794531695,0.02193535152613946,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000504.SZ,45,0.00393862567496889,0.04386906046420331,0.06275847094192855,0.9333333333333333,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000505.SZ,45,0.0005099745771989893,0.019356961858769204,0.022582616703982497,1.0,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000506.SZ,45,0.0021464317133569957,0.03621200087169802,0.046329598674680915,1.0,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000507.SZ,45,0.00039841994099204894,0.017638277060662656,0.019960459438400933,1.0,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
